,player_id,player_name,team_nickname,Ejection,Free Throw,Jump Shot,MISS Jump Shot,REBOUND,S.FOUL,SUB,Timeout,Tip Ball,Turnover,Violation,Accuracy,Games Played,Per Game Jump Shot,Per Game Tip Ball,Per Game Ejection,Per Game MISS Jump Shot,Per Game Free Throw,Per Game REBOUND,Per Game Turnover,Per Game S.FOUL,Per Game Violation,Per Game SUB,Per Game Timeout
35,1626181,Norman Powell,Trail Blazers,0,323,438,528,231,167,181,0,2,110,0,0.453416149068323,73,6.0,0.0273972602739726,0.0,7.232876712328767,4.424657534246576,3.164383561643836,1.5068493150684932,2.287671232876712,0.0,2.4794520547945207,0.0
36,1626182,Jonathan Holmes,Cavaliers,0,3,23,24,20,17,12,0,0,7,0,0.48936170212765956,6,3.8333333333333335,0.0,0.0,4.0,0.5,3.3333333333333335,1.1666666666666667,2.8333333333333335,0.0,2.0,0.0
37,1626182,Jonathan Holmes,Lakers,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,1626183,Branden Dawson,Clippers,0,1,4,7,6,2,0,0,0,0,0,0.36363636363636365,5,0.8,0.0,0.0,1.4,0.2,1.2,0.0,0.4,0.0,0.0,0.0
39,1626183,Branden Dawson,Magic,0,0,3,1,4,1,0,0,0,0,0,0.75,2,1.5,0.0,0.0,0.5,0.0,2.0,0.0,0.5,0.0,0.0,0.0
40,1626184,Chasson Randle,76ers,0,12,12,12,5,11,5,0,0,3,0,0.5,7,1.7142857142857142,0.0,0.0,1.7142857142857142,1.7142857142857142,0.7142857142857143,0.42857142857142855,1.5714285714285714,0.0,0.7142857142857143,0.0
41,1626184,Chasson Randle,Knicks,0,33,35,51,32,37,23,0,2,20,0,0.4069767441860465,19,1.8421052631578947,0.10526315789473684,0.0,2.6842105263157894,1.736842105263158,1.6842105263157894,1.0526315789473684,1.9473684210526316,0.0,1.2105263157894737,0.0
42,1626184,Chasson Randle,Magic,0,42,88,130,75,61,63,0,1,44,0,0.4036697247706422,37,2.3783783783783785,0.02702702702702703,0.0,3.5135135135135136,1.135135135135135,2.027027027027027,1.1891891891891893,1.6486486486486487,0.0,1.7027027027027026,0.0
43,1626184,Chasson Randle,Nuggets,0,2,0,1,1,1,0,0,0,1,0,0.0,1,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
44,1626184,Chasson Randle,Suns,0,5,7,9,3,5,0,0,0,4,0,0.4375,4,1.75,0.0,0.0,2.25,1.25,0.75,1.0,1.25,0.0,0.0,0.0
45,1626184,Chasson Randle,Warriors,0,2,0,3,1,3,3,0,0,0,0,0.0,2,0.0,0.0,0.0,1.5,1.0,0.5,0.0,1.5,0.0,1.5,0.0
46,1626184,Chasson Randle,Wizards,0,52,90,118,54,84,78,0,0,42,0,0.4326923076923077,46,1.9565217391304348,0.0,0.0,2.5652173913043477,1.1304347826086956,1.173913043478261,0.9130434782608695,1.826086956521739,0.0,1.6956521739130435,0.0
47,1626187,Michael Frazier II,Lakers,0,4,3,7,9,4,1,0,0,3,0,0.3,4,0.75,0.0,0.0,1.75,1.0,2.25,0.75,1.0,0.0,0.25,0.0
48,1626187,Michael Frazier II,Rockets,0,14,7,18,11,19,7,0,0,4,0,0.28,10,0.7,0.0,0.0,1.8,1.4,1.1,0.4,1.9,0.0,0.7,0.0
49,1626188,Quinn Cook,Cavaliers,0,3,22,33,17,16,15,0,0,7,0,0.4,10,2.2,0.0,0.0,3.3,0.3,1.7,0.7,1.6,0.0,1.5,0.0
50,1626188,Quinn Cook,Hawks,0,3,7,14,3,2,3,0,0,4,0,0.3333333333333333,4,1.75,0.0,0.0,3.5,0.75,0.75,1.0,0.5,0.0,0.75,0.0
51,1626188,Quinn Cook,Kings,0,1,5,6,2,0,1,0,0,1,0,0.45454545454545453,2,2.5,0.0,0.0,3.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0
52,1626188,Quinn Cook,Lakers,0,22,114,147,57,32,47,0,0,36,0,0.4367816091954023,61,1.8688524590163935,0.0,0.0,2.4098360655737703,0.36065573770491804,0.9344262295081968,0.5901639344262295,0.5245901639344263,0.0,0.7704918032786885,0.0
53,1626188,Quinn Cook,Mavericks,0,2,9,11,3,4,10,0,0,5,0,0.45,4,2.25,0.0,0.0,2.75,0.5,0.75,1.25,1.0,0.0,2.5,0.0
54,1626188,Quinn Cook,Pelicans,0,7,30,20,5,10,6,0,0,7,0,0.6,9,3.3333333333333335,0.0,0.0,2.2222222222222223,0.7777777777777778,0.5555555555555556,0.7777777777777778,1.1111111111111112,0.0,0.6666666666666666,0.0
55,1626188,Quinn Cook,Trail Blazers,0,0,3,4,2,3,3,0,0,2,0,0.42857142857142855,2,1.5,0.0,0.0,2.0,0.0,1.0,1.0,1.5,0.0,1.5,0.0
56,1626188,Quinn Cook,Warriors,0,65,346,400,263,165,185,0,1,84,2,0.46380697050938335,123,2.813008130081301,0.008130081300813009,0.0,3.252032520325203,0.5284552845528455,2.138211382113821,0.6829268292682927,1.3414634146341464,0.016260162601626018,1.5040650406504066,0.0
57,1626189,Terran Petteway,Hawks,0,0,2,0,1,4,2,0,0,2,0,1.0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.0
